first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
WACŁAW,Jakubowski,SP/975891/2018,2018-10-16T00:00:00,"4 902,0 zł  ",SPRZEDAŻ ,false
Sylwester,Dąbrowski,lo/715035/2015,,3940.65 zł,LOGISTYKA,
CECYLIA,Dąbrowska,sp/355547/2013,2013-11-11,4168.725 PLN,SPRZEDAŻ,True
Julia ,Nowakowska ,ma/727055/2016,2016-08-07,"4 389,4400000000005 ZŁ",MARKETING  ,ma
Wioletta,Tomaszewska ,KA/451084/2014,2014-12-16 ,3327.85 ZŁ,KADRY ,FAŁSZ
IZABELA,Jasińska,KA/266241/2014,2014-07-19,"3 682,8 ZŁ",KADRY,True
Cecylia ,nowakowska,ks/387611/2018,2018/02/08,6769.0 PLN,KSIĘGOWOŚĆ,nie
artur  ,kwiatkowski,LO/887594/2017,2017-12-20,4209.030000000001 PLN,LOGISTYKA,0 
Paweł,Jaworski,KA/871812/2012,2012-08-18,4656.2 zł ,KADRY,0
Romuald,Bąk,KS/446850/2016,2016-08-07,"4 306,0 PLN",,Nie
Małgorzata,Dąbrowska,SP/935696/2011,2011-12-12,4675.5 zł,SPRZEDAŻ,False
Eleonora,Wróblewska,CZ/737337/2014,2014/09/07,2849.0 ZŁ,CZYSTOŚĆ ,0
Ludwik,Zalewski,KA/336403/2017,2017-09-11,"4 655,58 pln",KADRY,0
Eugenia,Kowalska,KA_856744_2017,2017-04-14,5234.35 pln,KADRY,false 
Hanna,Michalak,KA/510027/2013,2013/09/22,"4 722,85 pln",KADRY,true
Wiesław,Baran  ,cz/387169/2009,2009-10-03T00:00:00 ,3382.0600000000004 zł,CZYSTOŚĆ,ma
Grażyna,Kamińska,SP/141380/2012 ,2012/11/26,5221.5 pln,SPRZEDAŻ,false
,Kozłowski,KS_334077_2013,2013/08/03,5352.2 ZŁ,KSIĘGOWOŚĆ ,
Ludwik,Sokołowski,MA/561173/2017,2017/04/14,"5 744,640000000001 zł",MARKETING,MA
Monika,Wróblewska,ka/724757/2010,2010-06-10,3507.4950000000003 ZŁ,KADRY,0  
BRONISŁAW,Jankowski,KS_929081_2015,2015-02-04,4430.0 złotych,KSIĘGOWOŚĆ,false
Marian,Zając,LO/652852/2014 ,2014-07-19,"3 287,1960000000004 PLN",LOGISTYKA,True
maciej,Majewski,OC_937397_2015,2015-10-12,3077.0300000000007 zł,OCHRONA,tak
Irena,Wójcik,MA/513548/2013,2013-04-25,4420.8 złotych,MARKETING,FAŁSZ
EUGENIA,Wróblewska,cz/766514/2010,2010-07-30,2328.0 zł,CZYSTOŚĆ,false
cezary,Lis,sp/706789/2017 ,2017/09/11,4699.950000000001 pln,SPRZEDAŻ,0
Wanda,Zając,ks/173341/2009,2009-11-22T00:00:00,"6 244,0 ZŁ",,false
Artur,Adamczyk,SP/722649/2013,2013/01/15,3836.7000000000003 pln,SPRZEDAŻ,NIE MA
kazimiera,Wojciechowska,KS/799531/2017,2017-12-20T00:00:00,7588.24 zł,KSIĘGOWOŚĆ,1
Wacława,Szymańska,ka/717849/2015,2015-05-15,4532.2 zł,KADRY,0
Róża,kowalczyk,LO/389876/2016,2016-06-18T00:00:00,3495.15 ZŁ,LOGISTYKA,Fałsz
Adela,Szewczyk,ka/220038/2015,2015-10-12  ,5248.145 złotych,KADRY,NIE MA
Alojzy,Nowicki,KA/821033/2017,2017-12-20T00:00:00,3864.15 złotych,KADRY,nie ma
Mieczysław,Krajewski,KS.546675.2017,2017-10-31,5646.8 zł ,KSIĘGOWOŚĆ,Fałsz 
WIOLETTA,Piotrowska  ,MA-833474-2011,2011-04-06,"3 780,4800000000005 PLN",MARKETING,1
Zygmunt,Pietrzak,KS.635446.2017,2017-04-14T00:00:00,5946.0 zł,KSIĘGOWOŚĆ,FAŁSZ
Czesław,Borkowski,CZ/894500/2009 ,2009-11-22 ,2926.8800000000006 pln,CZYSTOŚĆ,True
henryk,Kozłowski,LO/103738/2015,2015-08-23 ,3252.42 pln,LOGISTYKA,
Henryk,Tomaszewski     ,MA-590000-2015,2015-12-01T00:00:00,3734.4 pln,MARKETING,FAŁSZ
zbigniew,kamiński,it/575965/2013,2013-11-11T00:00:00,"5 765,5 zł",IT,0
Dariusz,Stępień,CZ/199134/2012,2012/05/10,2396.6 PLN,CZYSTOŚĆ,False
Michalina,Wojciechowska,cz/778760/2015,2015-12-01,3148.0 pln,CZYSTOŚĆ,0
Wacław ,Dąbrowski,SP_250386_2013,2013-06-14,3827.6700000000005 PLN,SPRZEDAŻ,MA  
Romuald,Czarnecki,ZA/310831/2013,2013-11-11T00:00:00,84125.0 ZŁ,ZARZĄD,FAŁSZ
MAŁGORZATA,Krawczyk,ks/615610/2009,,4449.6 zł,KSIĘGOWOŚĆ,NIE
Adam,Szymański,sp/790680/2014,2014-07-19,3824.7000000000003 PLN,SPRZEDAŻ,True
,,IT/413177/2011,2011/04/06,7908.25 PLN,IT,nie ma
Zygmunt,RUTKOWSKI  ,KA/112564/2015,2015/10/12,3962.4200000000005 złotych,KADRY  ,TAK
leon,Kaczmarek,MA_976594_2017,2017/12/20,4281.6 zł,MARKETING,NIE MA
Katarzyna,Kwiatkowska,LO/533628/2010,2010/04/21,3240.0 pln,LOGISTYKA  ,false
Marta,Wróbel,sp/544298/2016,2016/08/07 ,4736.49 PLN,SPRZEDAŻ,PRAWDA  
Ilona,Kwiatkowska,cz/686217/2017,2017-10-31T00:00:00,"2 411,0 złotych",CZYSTOŚĆ,nie ma
Karolina,Wieczorek,ZA/384353/2015,2015-05-15,83545.0 zł,ZARZĄD,tak
łucja,Sikora,CZ/686900/2017,2017-09-11T00:00:00,"3 164,0 zł",CZYSTOŚĆ,NIE
HONORATA,Nowakowska,LO/370985/2018,2018/05/19,"4 683,690000000001 pln",LOGISTYKA,Prawda
Władysław,Gajewski,KS/247326/2012,2012/05/10,6212.0 pln,KSIĘGOWOŚĆ,0 
Alfred,Wójcik,ma/158833/2013,2013/01/15,5402.848000000001 ZŁ,MARKETING,Tak
,Nowakowska,cz/411135/2009,2009-08-14T00:00:00   ,3109.0 złotych,CZYSTOŚĆ,0
Irena,Nowakowska,ma/372116/2011,2011/07/15,4561.6 ZŁ,MARKETING,nie ma
,Wójcik,SP/940685/2015 ,2015-05-15,3717.4500000000003 ZŁ,SPRZEDAŻ,true
Bernard ,Nowicki,SP/241642/2015,2015-08-23,4339.5 PLN,SPRZEDAŻ,NIE
TOMASZ,Jasiński,SP/260137/2016 ,2016-08-07,3783.4500000000003 zł,SPRZEDAŻ,Prawda
Agata,Szewczyk,IT_480728_2010  ,2010-01-11,7544.0 pln,IT,nie
Mariusz,Michalak,SP/391913/2010,2010-04-21,3533.8500000000004 PLN ,SPRZEDAŻ,False  
Michalina,Wiśniewska,KA/282080/2015,2015-02-04,4572.345 PLN,KADRY ,false
Jerzy ,Witkowski,LO_388660_2016,2016-04-29,"3 142,935 złotych  ",LOGISTYKA,NIE
Natalia,jaworska,MA/736690/2012,2012-11-26,"3 420,4800000000005 zł",MARKETING,Nie
 ,Pawlak,SP/576173/2017,,4927.5 zł,SPRZEDAŻ ,FAŁSZ
Waldemar,Chmielewski,SP/451646/2018,2018-03-30,"3 584,7000000000003 PLN",SPRZEDAŻ,0
Mariola,PIETRZAK,cz/551273/2011,2011-12-12,2412.3 pln,CZYSTOŚĆ,true
Edyta,Nowicka ,ks/393997/2015,2015-08-23,4620.0 zł,KSIĘGOWOŚĆ,NIE 
IZABELA,Ostrowska  ,KS/953069/2011,2011-05-26,5195.2 PLN,KSIĘGOWOŚĆ,nie
Ludwika,Wiśniewska,MA-673601-2010,2010-03-02  ,4036.208000000001 pln,MARKETING,tak
Mieczysław  ,jakubowski,SP/640197/2013,2013-06-14,4035.9000000000005 zł,SPRZEDAŻ,tak
Aleksandra,Grabowska,KA/483544/2018,2018-02-08,"4 040,8500000000004 PLN",KADRY,1
Dariusz,Kozłowski,sp/603138/2018,2018-02-08,"5 015,504999999999 zł",SPRZEDAŻ,true
Elżbieta,Kamińska ,SP/714168/2011,2011-09-03,3603.0 zł,SPRZEDAŻ,False
Janusz,król,MA/884613/2015,2015-08-23T00:00:00,4822.224 PLN,MARKETING,TAK
,Grabowska,SP/769495/2016,2016-04-29,3601.620000000001 zł,SPRZEDAŻ,tak
Stefan,Wysocki,lo/369896/2016,2016-03-10,4331.745000000001 zł,LOGISTYKA,Tak
,Stępień,KA/522992/2016,2016/06/18,4317.06 PLN,KADRY,MA
Honorata,MICHALAK,sp/238048/2011,2011-05-26,3654.7500000000005 złotych,SPRZEDAŻ,tak 
Dorota,Olszewska,MA/403542/2009,2009/11/22,5755.200000000001 PLN,MARKETING,MA
Gertruda,WRÓBEL,CZ/526745/2011,2011/10/23,3285.7000000000003 złotych,CZYSTOŚĆ,Prawda
Alfred,Walczak,sp/218058/2016,2016-11-15,3587.1000000000004 pln,SPRZEDAŻ ,MA
Ireneusz,Nowak  ,LO/776804/2016,2016-09-26T00:00:00,4290.3 złotych,LOGISTYKA,NIE
Genowefa,jankowska,oc/251836/2011,2011/02/15,"3 450,7000000000003 pln ",OCHRONA,nie ma
Agnieszka,Kowalska,MA/637472/2016,2016-03-10,4076.6400000000003 pln,MARKETING,Nie
Mariusz,LASKOWSKI,ka/203328/2012,2012/11/26,3784.2475000000004 złotych,KADRY,TAK
,Michalak,ma/331452/2010,,4868.8 złotych,MARKETING,NIE
,Jabłoński,LO_143031_2014,2014-02-19,3074.4900000000002 zł,LOGISTYKA,false
Honorata,Górska,KA/256526/2010,2010-12-27,4862.35 ZŁ,KADRY ,nie
Eugeniusz,Wasilewski,lo/598327/2018,2018/05/19,5150.128500000001 złotych,LOGISTYKA,true  
Eleonora ,Pietrzak,lo/356823/2012,2012-08-18,4036.5000000000005 złotych,LOGISTYKA,nie ma
Edyta,Tomaszewska,cz/576834/2009,2009-10-03T00:00:00,2381.5 ZŁ ,CZYSTOŚĆ,True
Bernadeta,Jasińska,KS/908992/2012  ,2012-11-26,5012.0 pln,KSIĘGOWOŚĆ,FAŁSZ
julia,Wiśniewska,MA/958918/2014,2014-12-16,3973.552 PLN,MARKETING,PRAWDA
Lucjan,DUDEK,ks/814870/2011,2011-09-03,4757.8 PLN,KSIĘGOWOŚĆ,nie
Antoni,Sobczak,sp/381906/2009,2009/10/03,"4 816,35 złotych",SPRZEDAŻ,1
Aleksander,KACZMAREK,lo/755979/2016,2016-01-20T00:00:00,4301.5995 zł,LOGISTYKA,True
Aneta,Wróblewska  ,ka/136358/2015,2015-10-12,4857.235 ZŁ,KADRY,false
Edyta,Lewandowska,KA/762128/2014,2014-05-30,3554.15 PLN,KADRY,NIE
Zdzisław,Maciejewski,KS/709858/2017,2017-12-20T00:00:00,5646.0 złotych,KSIĘGOWOŚĆ,Fałsz
,Kaczmarek,SP/157523/2010,2010/07/30,3403.5 pln,SPRZEDAŻ,Fałsz
IRENEUSZ,Kaźmierczak,sp/798337/2015,2015-07-04,"4 850,4 zł",SPRZEDAŻ,Fałsz
Henryk,Ziółkowski,SP/651032/2017,2017-12-20,3579.8999999999996 PLN,SPRZEDAŻ,Nie
Bernard,Zieliński ,KA/887044/2016 ,2016/01/20,3270.1900000000005 pln,KADRY,NIE
,Pietrzak,ka/241369/2011,2011/09/03,"5 111,745 PLN",KADRY  ,Fałsz
Ewa ,Pietrzak,oc/528826/2018,2018/03/30     ,3602.1700000000005 PLN,OCHRONA,Prawda
Róża,Majewska,MA/843893/2009,2009/06/25,3835.0400000000004 złotych,MARKETING,Tak
Mariola,RUTKOWSKA,sp/758972/2015,2015-02-04  ,5157.6 złotych,SPRZEDAŻ,
Aneta,Pawlak,MA/464588/2012,2012-06-29,4641.92 PLN,MARKETING,0
Bolesław,Wasilewski,ma/399735/2010,2010-12-27,4788.8 złotych,MARKETING,NIE
wiktoria,Zielińska  ,LO/616595/2009,2009/11/22,2926.8 zł,LOGISTYKA,NIE MA
cecylia,piotrowska,lo/977385/2015,2015-12-01,4608.900000000001 ZŁ,LOGISTYKA,False
Ilona,Rutkowska,sp/594880/2016,2016-11-15,4749.75 pln,SPRZEDAŻ,nie
elżbieta,Pawłowska,OC/158853/2018,2018-07-08,2712.6000000000004 pln,OCHRONA,false
WOJCIECH  ,Nowak,LO/426141/2011,2011/02/15,4950.990000000001 złotych,LOGISTYKA,TAK
Franciszek,Pietrzak,LO/549377/2015,2015-05-15T00:00:00,4534.245 ZŁ,LOGISTYKA,nie
Władysław,Szewczyk,sp/601818/2013,2013-09-22,5214.9 zł,SPRZEDAŻ,0
Helena,Wróblewska,ma/407955/2013,2013-12-31,3784.0000000000005 PLN,MARKETING,PRAWDA
Bogdan,Wilk,lo/244240/2013,2013-11-11,3476.3850000000007 złotych,LOGISTYKA,True
Danuta,Wiśniewska,ks/566041/2013,2013/11/11,7596.6 PLN,KSIĘGOWOŚĆ,MA
Sławomir,KOZŁOWSKI,MA/950355/2012,2012-03-21,4228.752 PLN ,MARKETING,Prawda
ALDONA,Michalak,KS/262931/2018,2018-10-16,6214.0 złotych,KSIĘGOWOŚĆ,0
BEATA,Szymańska,LO/682700/2011,2011/07/15,5154.435 złotych,LOGISTYKA,Tak
Stefania,michalska,ZA/596111/2018,2018/07/08,66775.0 ZŁ,ZARZĄD,false
REGINA  ,NOWAK,KA/888942/2017,2017-01-04 ,"3 631,65 zł",KADRY,false
CECYLIA,OSTROWSKA,KA_103159_2015,2015/05/15,4011.183 ZŁ,KADRY,ma
MAGDALENA,Kozłowska,MA/259189/2013,2013-09-22,5038.880000000001 ZŁ   ,MARKETING,tak
Gabriela,Król,lo/656536/2010,2010-01-11,"3 388,5 pln",LOGISTYKA,False
Genowefa,jasińska,MA/395163/2015,2015-08-23,5273.6 PLN,MARKETING,Fałsz
Karol,Sobczak,LO-611889-2014,2014-10-27,"3 458,7000000000003 PLN ",LOGISTYKA,nie 
,Król,KS/583958/2017,2017-12-20,5728.8 pln,KSIĘGOWOŚĆ,
Grzegorz,Pawlak,MA/859897/2015,2015/02/04,"5 623,200000000001 złotych",MARKETING,Prawda
Władysława,nowicka,oc/394574/2014,2014-09-07T00:00:00,2677.4 złotych,OCHRONA,False
Eugeniusz  ,Głowacki,CZ-909016-2014,2014-05-30,2633.0 pln,CZYSTOŚĆ  ,
Edmund,Woźniak ,SP-147274-2018 ,2018/02/08,3644.1000000000004 pln,SPRZEDAŻ,0
Kazimiera ,Lewandowska,SP/157703/2011  ,2011-02-15,3615.315 pln,SPRZEDAŻ,tak
Hanna,Szymańska,SP/681045/2014,2014-10-27T00:00:00,"4 169,88 zł",SPRZEDAŻ,ma
Stefania,WOŹNIAK,KA/510436/2011 ,2011-02-15T00:00:00,3383.65 PLN,KADRY,Fałsz
barbara,ostrowska    ,sp/744214/2014,2014-12-16T00:00:00,"4 522,200000000001 złotych  ",SPRZEDAŻ,Nie
HELENA,Lewandowska,LO/336678/2009,2009/06/25,4521.379500000001 ZŁ,LOGISTYKA,TAK
Tadeusz,Kamiński,KA-703490-2011,2011-10-23,4673.095 zł,KADRY,NIE
SŁAWOMIR,Sadowski ,CZ/301526/2012,2012-01-31T00:00:00,2363.8 pln  ,CZYSTOŚĆ,nie
Franciszka,Nowak,ma/860698/2013,2013-08-03,4778.400000000001 PLN,MARKETING,1
Alfred,Piotrowski,OC/733753/2012,2012-11-26T00:00:00,"2 884,2000000000003 zł",,0
Wioletta  ,Kamińska,ks/434927/2017,2017-04-14T00:00:00,4892.8 zł,KSIĘGOWOŚĆ,1 
Wacława,Pawlak,KA/601380/2011,2011-09-03T00:00:00,4811.169000000001 PLN,KADRY,true
Michał,Sobczak,cz/181920/2012,2012/05/10,2582.4 pln,CZYSTOŚĆ,NIE MA
Michał,Adamski,LO/547208/2013,2013-01-15,4722.165000000001 PLN,LOGISTYKA,0
lucjan,Szulc,MA/678183/2014,2014-05-30T00:00:00,3819.2000000000003 ZŁ,MARKETING,False
Bożena,Michalska,LO/622881/2012,2012-05-10,"2 875,5 PLN",LOGISTYKA,0
Romuald,Jankowski,SP-341605-2010,2010/07/30,"5 390,220000000001 ZŁ ",SPRZEDAŻ,Tak
Sławomir,Michalski,CZ/429767/2013,2013-09-22T00:00:00,3245.2200000000003 pln  ,CZYSTOŚĆ,ma
eleonora,michalska,ma/645089/2010,2010/04/21,5308.8 PLN,MARKETING,0
Waldemar,nowicki,ma/699913/2018,2018-10-16,4990.400000000001 pln,MARKETING,false
,Górska,KS/872221/2009,2009-10-03   ,6402.2 PLN,KSIĘGOWOŚĆ,Nie
Jerzy,WASILEWSKI,MA_844825_2016,2016-11-15,"5 075,840000000001 pln",MARKETING,tak
Danuta ,Kowalczyk,CZ/403041/2012,2012-08-18,2982.0 ZŁ,CZYSTOŚĆ,false
Bolesław,Kozłowski  ,MA/723143/2013,2013-01-15,4825.92 ZŁ,MARKETING,False
Antonina,Zielińska,cz/579699/2014,2014-05-30,2605.0 ZŁ,CZYSTOŚĆ,NIE MA
julia,Lewandowska,LO/977295/2016,2016/11/15,3485.7000000000003 złotych,LOGISTYKA,False
Bolesław,Jankowski,SP/521262/2011,2011/12/12,5083.049999999999 PLN,SPRZEDAŻ,NIE
Michał,Nowak,KA/378233/2010,2010-06-10,3388.92 złotych,KADRY,FAŁSZ
Józef,KOWALSKI,ma/788916/2017,2017-01-04,4849.6 pln,MARKETING,False
Kazimierz,ostrowski,ma/295944/2009,2009-11-22T00:00:00,"3 901,0400000000004 zł ",MARKETING,1
Witold,Jasiński,MA/449399/2016  ,2016/09/26,5342.400000000001 ZŁ  ,MARKETING,False 
Aniela,Ostrowska,ks/337184/2017  ,2017/06/03,6792.0 ZŁ,KSIĘGOWOŚĆ,NIE
Mirosław,Czarnecki,ks/648863/2017  ,2017-02-23,6454.0 złotych,KSIĘGOWOŚĆ,nie ma 
Ilona,Grabowska,KS-914289-2018,2018/08/27,5151.6 złotych,KSIĘGOWOŚĆ,False
Stanisława,Rutkowska,sp/912716/2015,2015/03/26,5163.6 zł,SPRZEDAŻ,Nie
Karolina,Witkowska,KA/447360/2012,2012-05-10,4378.75 ZŁ,KADRY,0
WITOLD,Woźniak,LO.773112.2012,2012-11-26,4159.782 złotych,LOGISTYKA,true
Adam    ,Woźniak,KS/774023/2009,2009-10-03,7435.120000000001 pln,KSIĘGOWOŚĆ,1
IRENEUSZ,Jasiński,KS/845089/2017  ,2017-12-20T00:00:00,4934.6 złotych,KSIĘGOWOŚĆ,false
Marian,MAKOWSKI ,sp/201533/2010,2010-03-02,4253.4 pln,SPRZEDAŻ,0
WIKTOR ,kaźmierczak ,CZ/492560/2013,2013-11-11T00:00:00,2753.1 zł,CZYSTOŚĆ ,false
zygmunt,MAZUR,LO.641657.2013,2013-01-15,"3 079,3500000000004 PLN",LOGISTYKA,FAŁSZ
Hanna,Michalak,ka/801299/2016 ,2016-08-07T00:00:00,5160.26 PLN,KADRY,nie ma
Sylwester,Wasilewski,MA/798785/2012,2012/08/18,3907.6800000000003 pln,MARKETING ,FAŁSZ
DARIUSZ,Wasilewski,oc/398839/2013,2013/08/03,2569.072 złotych,OCHRONA,PRAWDA
Waldemar,Dudek,SP/666551/2016,2016/01/20,"3 756,0 złotych",SPRZEDAŻ,FAŁSZ
Olga,Jaworska,ka/291896/2017,2017-04-14,3726.82 pln,KADRY,0  
Justyna,Nowakowska,CZ.302197.2013,2013-01-15,2125.4 ZŁ,CZYSTOŚĆ ,0
weronika,Pawłowska,MA/501561/2013 ,2013-08-03T00:00:00,"4 831,5199999999995 pln",MARKETING,
Jerzy,Wróblewski  ,SP/672639/2017,2017/01/04,4729.5 zł,SPRZEDAŻ,FAŁSZ
Tomasz ,laskowski,SP-822263-2018,2018/03/30,5648.115 PLN,SPRZEDAŻ,MA
ELEONORA   ,Mazur,SP/650393/2018,2018-07-08,3439.2000000000003 ZŁ,SPRZEDAŻ,false
Henryka,Zając,CZ/144124/2010,2010-11-07,3154.0 PLN,CZYSTOŚĆ,Nie
Zdzisława,Wróblewska,CZ/960207/2017,2017-02-23,3141.0 ZŁ,CZYSTOŚĆ,False
RÓŻA,Wieczorek,KS-428353-2012,2012/05/10,5375.260000000001 złotych,KSIĘGOWOŚĆ,1
Ilona,Kowalska,SP/761171/2011,2011-10-23T00:00:00 ,"4 662,0 PLN",SPRZEDAŻ,NIE
Wiktor ,Król,LO_594074_2015,2015-02-04T00:00:00,3461.5350000000008 złotych,LOGISTYKA,Tak
aleksandra,Stępień,CZ_540226_2010,2010-04-21  ,2937.0 pln,CZYSTOŚĆ,FAŁSZ
Wojciech,,LO/181632/2016,2016-06-18,"3 642,7050000000004 zł",LOGISTYKA,tak 
Robert,Bąk,ka/478079/2010,2010-09-18T00:00:00,4093.7050000000004 zł,KADRY,true
Mieczysław,Kamiński,KS/899895/2011,2011-12-12,6115.0 pln,,NIE MA
Zuzanna,Majewska,OC/793028/2016,2016-04-29,"2 387,0 pln  ",OCHRONA  ,nie ma
Jacek,JANKOWSKI,cz/235500/2014,2014-04-10T00:00:00,2327.71 pln,CZYSTOŚĆ,true
władysław,witkowski,SP/466281/2012,2012-06-29,3553.5 zł,SPRZEDAŻ,NIE
Urszula,Kowalczyk,LO.661141.2011,2011-12-12,4666.8150000000005 PLN,LOGISTYKA,false
Joanna,Kozłowska,ma/476172/2013,2013-06-14T00:00:00,5047.200000000001 ZŁ,MARKETING,nie ma 
JAN,Czarnecki,MA/772138/2012,2012/11/26,3799.8400000000006 pln  ,MARKETING,Tak
helena,Walczak,sp/287961/2013,2013-06-14T00:00:00,5643.000000000001 PLN,SPRZEDAŻ,ma
Lucjan,Włodarczyk,KS.897482.2015  ,2015-07-04,5471.0 złotych,KSIĘGOWOŚĆ,False
Arkadiusz,KRÓL,sp/864674/2017,2017-07-23,4103.385000000001 pln,SPRZEDAŻ,True
Gertruda,Pawłowska,ks/364250/2014,2014-09-07,"6 608,6 pln",KSIĘGOWOŚĆ,NIE
Marcin ,Baran,CZ/853338/2010,2010-09-18,3313.2000000000003 złotych,,Prawda
Aleksandra,JAWORSKA,ka/265918/2011,2011-04-06,4128.146 PLN,KADRY,TAK
Joanna,Dąbrowska,OC/362926/2016,2016-03-10,3924.7560000000003 zł,OCHRONA,tak
Lech,NOWAKOWSKI,MA/434831/2011,2011-12-12,4470.400000000001 pln,MARKETING,nie ma
Celina ,Pawłowska,KA/761982/2012,2012-11-26,3453.4 ZŁ,KADRY,False
ZOFIA,Szewczyk,ma/386854/2013,2013-11-11T00:00:00,3508.4800000000005 zł,MARKETING,NIE MA
Izabela,Jaworska,CZ/980877/2017,,2959.8 zł,CZYSTOŚĆ,0
Ilona,JASIŃSKA,cz/734196/2014,2014-05-30,3088.4700000000003 PLN,CZYSTOŚĆ,tak
Feliks,Pawłowski,MA/144602/2013  ,2013/11/11,3438.56 złotych,MARKETING,
Grzegorz,Gajewski,OC_662834_2016,2016/04/29 ,2542.2100000000005 złotych ,OCHRONA,TAK
Eleonora ,,SP_149635_2018,2018-05-19,"4 965,299999999999 pln",SPRZEDAŻ,0
Elżbieta,Kamińska ,it/996605/2012,2012-01-31T00:00:00,7593.575000000001 ZŁ,IT,Tak 
Wojciech,Wieczorek,LO/731560/2016,2016-04-29T00:00:00,3295.215 PLN ,LOGISTYKA,NIE
LEOKADIA  ,zielińska,lo/457732/2013,2013-12-31,3920.9400000000005 złotych,LOGISTYKA,nie  
Renata,Pawłowska,ma/792057/2018,2018-10-16,4371.84 ZŁ,MARKETING,PRAWDA
Lucyna,Zielińska,SP.957184.2015,2015-10-12T00:00:00,3739.5 ZŁ,SPRZEDAŻ,Fałsz
RENATA,Król,MA/148907/2011,2011-10-23,4750.400000000001 złotych  ,MARKETING,False
Stefania ,Olszewska,ka/584733/2014 ,2014-12-16,3427.05 PLN,,False
Rozalia,Wróblewska,ma/775752/2016,2016-11-15,4337.168000000001 PLN,MARKETING,ma 
Wioletta,krawczyk,ka/438228/2010  ,2010-04-21T00:00:00 ,3481.3 ZŁ,KADRY,nie ma
Krystyna,KAMIŃSKA,SP.567849.2009,2009/06/25,"3 800,5499999999997 złotych",SPRZEDAŻ,FAŁSZ  
Franciszek,Sawicki,KA-790377-2012 ,2012-08-18T00:00:00,"4 774,0 ZŁ",KADRY,Fałsz
Bogusław,zając,KS/728360/2016,2016-04-29,4603.8 złotych,KSIĘGOWOŚĆ,
Michalina,Zając,ma/642323/2011,2011-07-15 ,4952.0 zł ,MARKETING,NIE
MAŁGORZATA,Kowalczyk,ks/854916/2014,,5820.6 ZŁ,KSIĘGOWOŚĆ,nie
Róża,Jankowska,MA/164837/2012  ,2012-11-26,4078.4 pln,MARKETING,0
,Adamczyk,ma/965691/2015,2015/10/12,"4 675,2 PLN",MARKETING ,False
ALDONA,Jaworska,za/734779/2013,2013-11-11  ,62205.00000000001 PLN ,ZARZĄD,1
Aleksander,Urbański,cz/335519/2013,2013-11-11,3205.07 pln,CZYSTOŚĆ,Tak
arkadiusz,Głowacki,IT/558740/2009,2009/11/22,8158.700000000001 PLN,IT,TAK
Mirosław,Włodarczyk,SP.752107.2018,2018-03-30,4660.5 pln,SPRZEDAŻ,
Wacław,Ziółkowski,sp/257852/2015,2015-02-04T00:00:00,4209.150000000001 złotych ,SPRZEDAŻ ,Prawda
krzysztof,Olszewski,KA/474282/2013,2013-11-11T00:00:00,3354.2000000000003 złotych,KADRY,nie
piotr,Jaworski,cz/933536/2018,2018-10-16T00:00:00,2639.0 zł,CZYSTOŚĆ,Fałsz
Danuta,Wieczorek,IT/983947/2009,2009-06-25,"9 036,225 złotych",IT,TAK
Ludwik,Sobczak,oc/275138/2010,2010/11/07 ,3846.5900000000006 ZŁ,OCHRONA,True
LUCYNA,,cz/926213/2010,2010-06-10,3221.9 pln,CZYSTOŚĆ,ma
,Szymański,KA/170328/2009,2009-10-03,4335.35 pln,KADRY,NIE MA
regina,Wieczorek,sp/212368/2011,2011-09-03,4609.5 zł,SPRZEDAŻ,False
Cecylia,Stępień,sp/816670/2017,2017-12-20,3517.3500000000004 pln,SPRZEDAŻ,NIE
Bernadeta,Kwiatkowska,lo/267429/2011,2011-07-15,3623.4 zł ,LOGISTYKA,NIE
JAROSŁAW ,bąk,sp/830704/2010,2010-04-21T00:00:00,5232.15 PLN,SPRZEDAŻ,nie ma
Henryk,Wojciechowski,KA_614272_2017,2017-07-23,"4 457,211 ZŁ  ",KADRY,ma
JADWIGA,Kaczmarek,cz/863320/2010,2010/07/30,3328.6000000000004 pln,CZYSTOŚĆ ,1
Katarzyna,Grabowska,LO/395944/2011,2011-09-03,4293.0 ZŁ,LOGISTYKA,NIE
Mieczysław,Król,sp/176881/2010,2010-09-18T00:00:00 ,4737.150000000001 pln,SPRZEDAŻ  ,1
MARIANNA,Nowicka,KS/662723/2011,2011-04-06,6648.0 PLN,KSIĘGOWOŚĆ,False
Waldemar,Stępień,KA/357992/2010,2010-07-30,5159.02 złotych,KADRY,False
Justyna,Nowak,cz/532959/2010,2010-07-30,3404.0 pln,CZYSTOŚĆ,FAŁSZ
Bernard ,Krajewski,MA/924641/2017,2017-02-23,4935.040000000001 złotych  ,MARKETING,TAK
Lech ,Zawadzki,SP/603007/2015  ,2015/05/15,"4 648,215 ZŁ",SPRZEDAŻ,tak
Witold,Michalski,lo/974451/2012,2012-11-26,4467.285 złotych,LOGISTYKA,NIE
Paweł,,SP/660508/2015,2015-07-04,3343.9500000000003 PLN,,false
Stanisław,Sokołowski  ,SP/704123/2017,2017/07/23,"3 672,9 zł",SPRZEDAŻ,tak
Józefa,Woźniak,ma/700827/2010,2010-06-10T00:00:00,5200.8 ZŁ,MARKETING,1
Karol ,DUDEK,ma/575667/2013 ,2013-04-25T00:00:00,4375.84 ZŁ,MARKETING,False
