first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Karol,kowalczyk,CZ-774292-2014 ,2014-09-07,2527.5800000000004 złotych,CZYSTOŚĆ,TAK
aldona,Szymańska  ,ma/564823/2010,2010-06-10,4050.72 pln,MARKETING,Nie
Bronisława,Michalska,cz/360017/2016,2016-04-29T00:00:00,3185.0 ZŁ,CZYSTOŚĆ,NIE
sabina,Majewska,KA-184728-2017,2017/10/31,3944.75 pln,KADRY,FAŁSZ
Jerzy,Urbański,CZ/891926/2018,2018-05-19,3261.5000000000005 ZŁ,CZYSTOŚĆ,PRAWDA
Olga ,Witkowska,LO/588376/2017,2017-01-04,"4 197,150000000001 PLN",LOGISTYKA,FAŁSZ
AGNIESZKA,,LO/789706/2017,2017-02-23,3545.1000000000004 zł,LOGISTYKA,Nie
Alicja,Pawlak ,CZ.345440.2012,2012-05-10T00:00:00,"3 605,8 zł",CZYSTOŚĆ,1
Edyta,Kozłowska  ,KA/933909/2010,2010-01-11,"4 248,860000000001 PLN",KADRY,Prawda
Marta,KRAWCZYK,ma/267470/2015,2015-02-04T00:00:00,4703.2 PLN,MARKETING ,Fałsz 
Józef,Kubiak,KA/964429/2013,2013-06-14,4200.5 złotych,KADRY, 
Stanisław ,Michalak,MA/537547/2018,2018-07-08,4076.0 pln,MARKETING,NIE MA
Mariusz,Wiśniewski,MA/317637/2011,2011-09-03T00:00:00,4107.2 złotych,MARKETING ,False
gabriela  ,Zielińska,MA_925035_2016,2016-09-26,5880.160000000001 pln ,MARKETING,tak
Józefa,walczak,KS/872270/2017,2017-06-03T00:00:00,"5 264,4 złotych",KSIĘGOWOŚĆ,NIE
Małgorzata ,Lewandowska,SP/194847/2009,2009-10-03,5016.450000000001 złotych ,SPRZEDAŻ,false
julian,Głowacki  ,MA-914829-2012,2012/06/29 ,"4 760,8 zł",MARKETING,True
Marta,Pietrzak,KS/208320/2015,2015-03-26,7413.780000000001 pln,KSIĘGOWOŚĆ,true
joanna,PAWŁOWSKA,ma/371176/2014,2014-07-19T00:00:00,4553.12 złotych  ,MARKETING,ma
Sylwester,Mazurek,OC/833408/2009,2009-10-03,3711.0700000000006 złotych,OCHRONA  ,TAK
AGATA,Wiśniewska ,SP/605999/2012,2012/06/29,4656.299999999999 zł,SPRZEDAŻ,Fałsz
Sylwia,Kowalczyk,ma/276691/2018,2018-10-16,3604.16 złotych,MARKETING,NIE
Feliks,Kowalczyk,LO.744744.2014,2014-12-16,"4 365,900000000001 pln",LOGISTYKA,NIE
irena,Nowak,SP/307497/2013,2013-11-11,5137.950000000001 złotych,SPRZEDAŻ,Nie
Aneta,Mazur,ks/334795/2016,2016/11/15  ,"6 182,4400000000005 PLN",KSIĘGOWOŚĆ,Prawda
Alina,pawlak,ks/288769/2016,2016/08/07,5138.0 ZŁ,KSIĘGOWOŚĆ,NIE MA
Henryka,pawłowska,ka/401366/2013,2013-03-06,3602.6650000000004 pln,KADRY,0  
Eleonora ,Ostrowska,KA/681320/2010 ,2010-11-07,"4 444,625 zł",KADRY,NIE  
stanisław,Sikora,cz/135715/2013 ,2013-06-14,3017.1 ZŁ,CZYSTOŚĆ,Fałsz
Wanda,Kowalczyk,CZ/795023/2009,2009/10/03,3495.8 zł ,CZYSTOŚĆ,False
bogdan,Zając,OC.832518.2011 ,2011-07-15,3375.02 złotych,OCHRONA,FAŁSZ
Aleksandra,Tomaszewska,ma/964591/2016,2016/09/26 ,3796.8 złotych,MARKETING,Fałsz
Władysław,SZCZEPAŃSKI,KA/261195/2014,2014-09-07,3925.9950000000003 ZŁ  ,KADRY,0
Kazimiera  ,Dąbrowska,SP-268225-2010,2010-07-30,"4 439,655 PLN",SPRZEDAŻ  ,1
FELIKS,,MA/947052/2011,2011-02-15,5018.464000000001 pln,MARKETING,TAK
Elżbieta,Mazur,KS/467995/2017,2017-06-03T00:00:00,6021.4 złotych  ,KSIĘGOWOŚĆ,FAŁSZ
Michalina,Wróblewska,SP-305720-2010,2010-12-27,4711.575000000001 pln,SPRZEDAŻ,MA
Alojzy,KAMIŃSKI,lo/404823/2014,2014-12-16T00:00:00,3365.685 zł,LOGISTYKA,0
,SZULC,sp/443676/2015,2015-02-04,"3 877,665 ZŁ ",SPRZEDAŻ,true
Kazimierz ,Mazur  ,ma/415730/2011 ,2011-04-06,4442.240000000001 zł,MARKETING   ,Tak
Artur,Kubiak,SP/649733/2015,2015/08/23,"4 374,9 ZŁ",SPRZEDAŻ,nie
Urszula,PIETRZAK,SP-245292-2014,2014-10-27,4831.35 pln  ,SPRZEDAŻ,Nie
Piotr,Maciejewski,ka/777147/2010,2010-01-11,4518.079500000001 ZŁ,,PRAWDA
ludwika  ,witkowska ,KS.918330.2014     ,2014/12/16,5453.8 złotych,KSIĘGOWOŚĆ,tak
Sabina  ,Walczak,ma/562811/2009,2009-06-25 ,4695.84 zł,MARKETING,NIE
Ludwika,OSTROWSKA,KA/990869/2014,2014-04-10T00:00:00  ,4012.6400000000003 zł,KADRY,false
Natalia,kaczmarek,IT/182712/2011,2011-12-12T00:00:00,6216.925 zł,IT,MA
Aniela,malinowska,MA_134939_2014,2014-12-16,5747.808000000001 PLN,MARKETING,true
Eleonora,KACZMAREK,ma/364072/2018,2018-02-08,4720.0 zł,MARKETING,nie ma
Bernard,Nowak,za/887641/2018,2018-07-08T00:00:00,77147.5 pln,ZARZĄD,FAŁSZ
Dariusz,sawicki   ,ka/870193/2012,2012-11-26T00:00:00,3309.25 PLN,KADRY,nie ma
Grzegorz,Kaźmierczak,SP/767819/2014 ,2014-04-10T00:00:00,4245.450000000001 ZŁ,SPRZEDAŻ,MA
Jarosław,czarnecki,MA/493762/2016,2016-03-10,3744.0 złotych,MARKETING,nie ma
Piotr,Nowakowski,ka/782727/2016, ,4402.0 zł,KADRY,nie ma
Lech ,Szulc  ,lo/100498/2014,2014-07-19,4228.200000000001 ZŁ,LOGISTYKA ,Nie
Bogumiła,Woźniak,sp/877250/2016,2016-06-18,3996.6000000000004 PLN  ,SPRZEDAŻ,nie
Alfreda  ,Zając,KA/531612/2017,2017-07-23,"4 723,532 zł",KADRY ,MA
Zbigniew,,ks/349403/2017,2017-06-03,6039.4400000000005 złotych,KSIĘGOWOŚĆ,ma
Aleksander,BORKOWSKI,IT/653080/2010 ,2010-03-02,"6 922,75 zł",IT,False
Paweł,Nowakowski,cz/829338/2014,2014-09-07,"3 017,0 pln",,false
DOROTA,Adamczyk,ka/705272/2011,2011-02-15,5494.7035 złotych,KADRY,1
ludwika,Wójcik,SP/558131/2018,2018/10/16,4702.170000000001 złotych,SPRZEDAŻ,True
Tadeusz,Maciejewski,lo/358935/2013  ,2013-06-14,3861.445500000001 PLN,LOGISTYKA,True
Jadwiga,Michalska,ka/192305/2014,2014-04-10T00:00:00,"5 457,705000000001 złotych",KADRY,tak
Urszula ,Nowakowska,CZ/716489/2010,2010-04-21T00:00:00,3273.6000000000004 ZŁ,CZYSTOŚĆ   ,MA
Stefan,Sawicki,ma/492845/2016 ,,4388.8 PLN,MARKETING,False
franciszek,duda,KA/416109/2010,2010-11-07T00:00:00 ,"5 399,115000000001 ZŁ",KADRY,Fałsz
Janusz,Gajewski ,CZ/148067/2012,2012-03-21,3338.0 pln ,CZYSTOŚĆ,nie ma
Katarzyna,Górska,MA.964068.2014,2014-09-07,4552.0 złotych,MARKETING ,NIE MA  
PIOTR,kowalczyk,CZ/256549/2014,2014-05-30 ,3636.6000000000004 złotych,CZYSTOŚĆ,true
Feliks,Wróblewski,sp/144744/2011,2011/12/12,3442.5 złotych,SPRZEDAŻ ,false
Stanisław,Lewandowski,sp/534923/2015,2015-07-04T00:00:00,4860.0 zł,SPRZEDAŻ,0
Leszek,Mazurek,KA/562284/2014,2014-07-19T00:00:00,5087.1 ZŁ  ,KADRY,NIE
Iwona  ,Adamczyk,lo/168970/2018 ,2018-02-08,5031.3285000000005 ZŁ,LOGISTYKA,Prawda
alfred,Jasiński,CZ-343901-2009,2009-06-25  ,"3 441,4 pln",CZYSTOŚĆ,nie ma  
Antoni,Jankowski,ks/200786/2017 ,2017-10-31,"7 689,000000000001 ZŁ",KSIĘGOWOŚĆ,True 
natalia,Nowicka ,ma/235559/2009,2009-08-14,4835.2 PLN,MARKETING,nie ma
Janusz,Zając,KA/222198/2015,2015-08-23,3791.1450000000004 PLN ,KADRY,0
Daniela,Witkowska,ma/296806/2012,2012-10-07T00:00:00,4806.912 złotych,MARKETING,tak
Aldona,Jankowska,KA/562344/2010,2010-11-07,4177.5599999999995 ZŁ,KADRY,false
,Kaczmarek,ka/439438/2016,2016-08-07,3995.435 ZŁ,KADRY,false
Leon  ,Król,SP/841290/2016,2016-06-18T00:00:00,4482.06 złotych  ,SPRZEDAŻ,1 
Marta,WALCZAK,LO-301201-2016,2016/04/29,3378.375 ZŁ,LOGISTYKA,FAŁSZ
adam,Szewczyk ,ma/514326/2014,2014/02/19,4676.16 zł,MARKETING ,False
Urszula,Nowak,CZ/765225/2018,2018-10-16,3410.0 PLN,CZYSTOŚĆ,Fałsz
Iwona,Kowalska,KA.565265.2009,2009-06-25,4546.150000000001 ZŁ,KADRY ,NIE MA
Alojzy,Szczepański ,KS/979114/2018,2018-03-30,5864.0 pln,KSIĘGOWOŚĆ,NIE
Natalia ,PAWLAK,SP-108273-2013,2013-12-31T00:00:00,4702.5 pln,,TAK
Jan,,MA/850739/2013,2013/06/14  ,3769.9200000000005 złotych,MARKETING,TAK 
rafał,Wilk,OC/324461/2014,2014-04-10,2641.32 zł,OCHRONA,0
Lucjan,woźniak,KS-282502-2017,2017-02-23T00:00:00,5486.580000000001 PLN,KSIĘGOWOŚĆ,MA
Jerzy,Wilk,ma/892126/2016,2016/01/20,"4 193,92 pln",MARKETING,FAŁSZ
Julian,Sadowski,LO/126015/2017,2017-10-31T00:00:00,3781.5525000000002 ZŁ,LOGISTYKA,TAK 
Henryka,GÓRSKA  ,CZ.373836.2014,2014-02-19,2960.0 ZŁ,CZYSTOŚĆ,NIE MA
Janusz,Sawicki,ma/368025/2010,2010-01-11,4736.0 złotych,MARKETING,nie 
Paweł,Nowak,ka/520746/2010 ,2010-03-02,5137.785 zł,KADRY,false
Zdzisława,Król,cz/676381/2013,2013-12-31T00:00:00,"2 601,28 złotych",CZYSTOŚĆ,true
Romuald,Wysocki,ks/429562/2015,2015-03-26,6581.4 złotych,KSIĘGOWOŚĆ,Fałsz
Eugenia,Jasińska,MA/902353/2017,2017-04-14,4292.64 zł,MARKETING,1
Agnieszka,wójcik,SP_883140_2011,2011/10/23,4207.5 zł,SPRZEDAŻ,MA
,,lo/919990/2013,2013-03-06,4569.75 pln,LOGISTYKA   ,nie ma
,Majewska,sp/287847/2011,2011-10-23,3718.5 ZŁ ,SPRZEDAŻ,NIE
Roman,Kozłowski,SP/727861/2015,2015-02-04T00:00:00,"3 810,18 ZŁ ",SPRZEDAŻ,ma
Leszek,Witkowski,CZ/383109/2011 ,2011-09-03   ,2429.9 zł,CZYSTOŚĆ,True
WIESŁAW ,Maciejewski,SP.812579.2013,2013-12-31T00:00:00,"3 871,7999999999997 ZŁ  ",SPRZEDAŻ,NIE
Regina,,ma/393272/2010,2010-06-10 ,"3 999,4240000000004 zł  ",MARKETING,Prawda
Natalia,grabowska,lo/529291/2018,2018/08/27,3879.9 zł,LOGISTYKA,nie ma
Robert,lis,MA/488413/2011,2011/02/15,3934.2400000000002 PLN ,MARKETING,NIE MA
Edmund ,Stępień,cz/712923/2013,2013-12-31,2454.0 PLN  ,CZYSTOŚĆ,
LUCJAN,grabowski,KS-602077-2017,2017-10-31,6186.0 pln ,KSIĘGOWOŚĆ,NIE
Rafał,borkowski  ,MA/159208/2016,2016-11-15,"4 155,360000000001 ZŁ ",MARKETING,True
Franciszek,Wojciechowski,ma/132321/2013,2013-09-22,5204.320000000001 PLN,MARKETING,True
ZDZISŁAW,malinowski,SP/727843/2011,2011/07/15,3550.5 PLN,SPRZEDAŻ,False
Cecylia,Dąbrowska,MA.994763.2014,2014-05-30T00:00:00,4555.232 pln,MARKETING,1
Iwona,Nowak,KA/613026/2012,2012-05-10,4663.95 PLN,KADRY ,Nie
WACŁAW,Krupa ,KS.682578.2009,,6083.880000000001 zł,KSIĘGOWOŚĆ,TAK
Michał,Wójcik,MA/210155/2017,2017-01-04,"4 764,8 złotych",MARKETING,
Jarosław,majewski,SP/973116/2011,2011-05-26,4796.55 PLN  ,SPRZEDAŻ,Tak
Bogdan,Mazur,KA_179758_2017,2017/10/31,3924.6 złotych,KADRY,nie
artur,Maciejewski ,LO/471163/2010,2010-11-07T00:00:00,3531.3300000000004 PLN,LOGISTYKA,ma
Mieczysław ,Zalewski,KA/311962/2009,2009-08-14,"4 207,475 złotych",KADRY ,nie
Jerzy,Jabłoński,lo/918760/2011,2011/10/23,"5 132,754000000001 pln",LOGISTYKA,true
Mieczysław,Włodarczyk,KA/903654/2013 ,2013/04/25,4743.0 pln,KADRY,nie 
Roman,Szymański,oc/434450/2009,2009/06/25,2990.9 złotych ,OCHRONA,false
Janusz,Kozłowski,SP/201817/2016,2016-08-07,4492.65 ZŁ,SPRZEDAŻ,nie ma
Dorota,Szewczyk,KA/548149/2017,2017-01-04,5144.295 PLN,KADRY,FAŁSZ
Włodzimierz,Krajewski  ,LO/141142/2015 ,2015-02-04,3810.5100000000007 pln,LOGISTYKA,tak
Genowefa,Kozłowska,lo/186984/2014,2014-09-07,"4 548,825000000001 PLN",LOGISTYKA,Fałsz
Leokadia,Wróblewska ,lo/547556/2011,2011-12-12,3902.5800000000004 zł,LOGISTYKA,0 
Michalina,Stępień,MA/638859/2016,2016-09-26,"5 201,4400000000005 złotych",MARKETING,NIE
Romuald,,lo/523679/2010,2010/07/30,4635.900000000001 pln,LOGISTYKA,FAŁSZ
Rafał,Sikorski,MA/519581/2015,2015/02/04,5592.0 pln,MARKETING ,FAŁSZ
agata,woźniak,KA/653796/2016,2016-01-20,3726.2000000000003 ZŁ,KADRY,false
Henryk,tomaszewski  ,ZA/497285/2012,2012-01-31,61862.5 ZŁ,ZARZĄD,FAŁSZ
Arkadiusz,Jankowski,LO/718137/2018,2018-05-19,3133.3500000000004 złotych,LOGISTYKA,False
Ludwik,,LO/697644/2012,2012-06-29 ,3838.05 PLN,LOGISTYKA,Nie
Grzegorz,sikorski,SP.691499.2016,2016-06-18T00:00:00,4446.0 ZŁ,SPRZEDAŻ,FAŁSZ
Bernard,Wieczorek,OC/850650/2010,2010-01-11,3800.1260000000007 złotych,OCHRONA,true
Cecylia,Jankowska ,KS/763984/2016,2016-11-15,5622.0 złotych,KSIĘGOWOŚĆ,nie
Dorota,Szewczyk,KA_548149_2017,2017-01-04,5144.295 PLN,KADRY,FAŁSZ
KATARZYNA,Jabłońska,OC/707790/2012,2012-11-26,3346.2000000000003 ZŁ,OCHRONA  ,NIE MA
Janina,Wiśniewska,ma/748308/2014,2014-10-27,5765.760000000001 ZŁ,MARKETING,1
Czesław,Zawadzki,KS/442511/2011,2011/07/15  ,5945.060000000001 ZŁ,KSIĘGOWOŚĆ,tak
Leokadia,michalak,LO/671926/2018,2018-08-27,4080.3750000000005 złotych,LOGISTYKA,Fałsz
OLGA ,Lewandowska,CZ/280641/2012,2012-05-10,"3 125,0 złotych",CZYSTOŚĆ,FAŁSZ
Alojzy,Wojciechowski,sp/393908/2009,2009-06-25,"3 702,0 zł",SPRZEDAŻ,0
Bolesław,Sikora ,LO.587481.2014,2014-10-27,3962.2500000000005 ZŁ,LOGISTYKA  ,Fałsz
Marzena ,WIECZOREK,ks/377728/2017,2017-06-03,"7 489,24 pln",KSIĘGOWOŚĆ ,Prawda
Mieczysława,Kaczmarek,LO-482255-2009,2009-10-03,4617.405000000001 zł,LOGISTYKA,NIE MA
Izabela,Walczak,ZA.952431.2009,2009-11-22T00:00:00,90640.00000000001 ZŁ,ZARZĄD,Prawda
Bogusław,Krupa ,lo/998876/2011,2011/07/15,5104.836 ZŁ,LOGISTYKA,Tak
Sylwester,Jaworski ,SP/388797/2011,2011/07/15,"3 321,6000000000004 PLN",SPRZEDAŻ,
Weronika,PIETRZAK,IT/347281/2010,2010-01-11T00:00:00,9064.0 pln,IT,Prawda
Regina,Mazur,SP-609698-2014,2014-12-16,"4 464,450000000001 ZŁ",SPRZEDAŻ,nie ma
Ryszard,Sadowski,KA-630040-2014,2014-07-19,5958.975 złotych,KADRY,Tak
Jan,Borkowski,SP/233579/2018,2018-10-16 ,5212.5 PLN,SPRZEDAŻ,False
Edyta,Lewandowska,sp/405014/2015 ,2015-07-04,5092.65 pln,SPRZEDAŻ,FAŁSZ
STANISŁAW,Lis,SP/715117/2017,2017-12-20 ,3276.0 PLN,SPRZEDAŻ,
Antoni ,Kowalski,IT/244434/2016,2016-01-20,5475.0 zł,IT,NIE MA
Romuald,nowicki,cz/772652/2016,2016-08-07,3138.0 złotych,CZYSTOŚĆ,NIE MA
Wiktor,Wójcik,LO/138292/2015  ,2015-02-04,4058.1000000000004 zł,LOGISTYKA,Nie
IWONA,Szymańska,KS_914795_2018,2018/10/16,"6 308,0 złotych",KSIĘGOWOŚĆ,Nie
honorata,Szewczyk,KA/898094/2015,2015-02-04,3583.9100000000003 PLN,KADRY,Prawda
Małgorzata,Tomaszewska,KS.913186.2014,2014-10-27,7200.6 zł,KSIĘGOWOŚĆ,Tak
Feliks,Tomaszewski,CZ/934571/2009,2009-06-25,3274.7000000000003 złotych,CZYSTOŚĆ,True
Stefania,Sikora,SP/280500/2012,2012-11-26T00:00:00,3503.5499999999997 pln,SPRZEDAŻ,nie
marcin,Olszewski,KA/562515/2014,2014-02-19T00:00:00,5169.389500000001 złotych,KADRY,True 
MAREK,Marciniak ,LO.721846.2018,2018-02-08,3276.4500000000003 PLN,LOGISTYKA,NIE MA
SŁAWOMIR,JANKOWSKI,SP_997203_2017,2017/12/20,4422.0 zł,SPRZEDAŻ,Fałsz
Tadeusz,Sadowski,KS-774987-2012,2012-10-07,6126.0 zł,KSIĘGOWOŚĆ,Fałsz
Bronisław,Kalinowski,KS/491585/2018,2018-07-08,4784.2 PLN,KSIĘGOWOŚĆ,nie
Hanna,Król,cz/406517/2009,2009/06/25,2366.0 ZŁ,CZYSTOŚĆ,NIE
wioletta,Pietrzak,LO/319832/2016,2016-09-26,"3 067,7400000000002 zł",LOGISTYKA,False
Józef,Lis,KA/437821/2017,2017-12-20,4987.900000000001 pln,KADRY ,Nie
Gertruda,Malinowska,lo/777726/2018,2018/08/27,3092.31 zł,LOGISTYKA,NIE
Katarzyna,Rutkowska,ks/233706/2013,2013-08-03,6494.0 złotych,KSIĘGOWOŚĆ,false
aleksandra,Wójcik,MA/361125/2011,2011-05-26,4479.84 ZŁ ,,NIE MA  
IZABELA,Pawłowska,LO/276429/2012,2012-06-29,"4 552,200000000001 pln",LOGISTYKA,NIE
Janina,NOWAKOWSKA ,lo/961170/2010,2010-06-10T00:00:00,4728.982500000001 pln,LOGISTYKA,true
Waldemar,Kowalski,KA/223573/2016,2016-01-20,"3 721,1625000000004 PLN",KADRY,MA
Czesława,Michalak,MA/745784/2010 ,2010-11-07T00:00:00  ,4936.32 ZŁ,MARKETING,False
Czesław,Lis,MA/926236/2009,2009-06-25,3745.2800000000007 zł,MARKETING,Prawda 
Celina ,Rutkowska,ma/423795/2014 ,2014-05-30 ,4281.280000000001 PLN,MARKETING,nie
Lech,Kucharski,MA/419461/2014,2014-09-07T00:00:00,"5 036,8 PLN",MARKETING,false
Zdzisław,Włodarczyk,SP-441777-2013,2013/08/03,"4 986,0 PLN",SPRZEDAŻ,nie
,Gajewski,KA/420122/2017,2017-10-31T00:00:00,4526.0 złotych,KADRY,false
Aleksander,Dudek ,oc/761940/2017,2017-02-23T00:00:00,3128.4 złotych,OCHRONA,FAŁSZ
Waldemar,Rutkowski,KS/665826/2010,2010-06-10,"6 152,6 pln",KSIĘGOWOŚĆ,NIE MA
Lucyna,Kowalska ,CZ/462778/2011,2011-09-03,"3 296,7000000000003 PLN",CZYSTOŚĆ,MA
Czesława, ,OC/222002/2015,2015-08-23,"2 370,5 złotych ",OCHRONA ,False
Włodzimierz ,Pawłowski,MA/736185/2015,2015/03/26,4547.840000000001 złotych,MARKETING,1
Jerzy,Kaźmierczak,CZ/970861/2015,2015-05-15T00:00:00,2802.0 pln  ,CZYSTOŚĆ,FAŁSZ
aleksandra,Pawłowska,LO/430952/2016,2016/03/10,"4 081,05 złotych",LOGISTYKA,nie ma
michalina,Walczak,KA-293608-2016 ,2016/04/29,3516.9500000000003 ZŁ,KADRY,Nie 
Michalina,Michalak,SP/962982/2014,2014-04-10,4566.0 ZŁ,SPRZEDAŻ,nie ma
Jacek,Pawlak,CZ/128534/2013,2013-06-14T00:00:00,3375.0 złotych,CZYSTOŚĆ,false
Stefan,Kamiński ,CZ/240918/2018,2018-08-27  ,2507.5 zł,CZYSTOŚĆ,nie ma
Magdalena,Pawłowska,ma/706217/2015,2015-03-26,"5 544,0 ZŁ ",MARKETING,NIE
Michalina,MALINOWSKA,MA/643468/2013,2013/11/11,4523.84 złotych,MARKETING,Fałsz 
Zdzisław,makowski,OC/384663/2010,2010-11-07,"4 215,64 ZŁ",OCHRONA ,true
Marcin,Kwiatkowski,it/313463/2017,2017/01/04,6399.250000000001 PLN,IT,true
Edyta,Dudek,MA_401023_2015 ,2015-02-04,"5 460,8 pln",MARKETING,NIE MA
Bogumiła,mazur,ma/296170/2016,2016-04-29,4941.4400000000005 zł,MARKETING,NIE
ANDRZEJ,SOKOŁOWSKI,CZ/982144/2015,2015-02-04,"2 708,7 zł",CZYSTOŚĆ,Nie
Barbara,Jabłońska,LO/551631/2018,2018-08-27,3019.9500000000003 złotych,LOGISTYKA,NIE
Jerzy,Kubiak,KS/235555/2010 ,2010-01-11,5728.0 PLN,KSIĘGOWOŚĆ,nie
Michał,MARCINIAK ,sp/140711/2013,2013-08-03,4855.65 ZŁ,SPRZEDAŻ,
Mirosława,Pawłowska,SP/371150/2010 ,2010-12-27T00:00:00,"4 072,5 pln",,False
Wacława,KWIATKOWSKA,ma/423670/2009,2009-11-22,3717.120000000001 złotych,MARKETING,true
Edmund,Kalinowski,oc/890587/2012,2012/03/21,3225.2000000000003 pln,OCHRONA,0
Franciszek,Jasiński,KS/345521/2017,2017/04/14,"6 002,0 PLN ",KSIĘGOWOŚĆ ,False
KAROL,Laskowski,MA/560882/2017,2017/09/11,3718.4 zł,MARKETING,Fałsz
EDMUND ,nowicki,SP/885364/2012,2012-11-26 ,"3 321,0 złotych",SPRZEDAŻ,nie 
Edyta ,Witkowska,SP-690630-2012,2012-10-07,3657.0 zł,SPRZEDAŻ,FAŁSZ
Marta,Jaworska,MA/914289/2010,2010-09-18,"4 657,6 zł",MARKETING,nie ma
ALOJZY,Chmielewski,SP/654471/2014,2014-12-16,3801.0 PLN,SPRZEDAŻ,false
Piotr,Nowakowski,KA/782727/2016, ,4402.0 zł,KADRY,nie ma
Kazimierz,Chmielewski,ma/328250/2012,2012-11-26,4705.92 PLN,MARKETING,nie 
Irena,Tomaszewska ,cz/579175/2013,2013-12-31,2429.0 ZŁ,CZYSTOŚĆ,0
Kazimiera,Kozłowska ,cz/236647/2012,2012-03-21,"2 578,4 złotych",CZYSTOŚĆ,MA
Bolesław,ZIELIŃSKI  ,LO-552867-2018,2018-05-19,"3 491,2350000000006 zł",LOGISTYKA  ,1
Celina,WÓJCIK,CZ/732858/2013,2013/04/25,2638.0 PLN,CZYSTOŚĆ,NIE
Kazimiera,Jabłońska,KS/772217/2010,2010-06-10,"6 344,8 ZŁ",KSIĘGOWOŚĆ,True
WŁODZIMIERZ,Lewandowski,cz/318470/2016,2016-04-29,2266.0 PLN,CZYSTOŚĆ,False  
Bernard,WILK,KA_136919_2013,2013/08/03,4016.4685000000004 pln,KADRY,PRAWDA
Michalina,majewska,KA/892326/2011,2011-04-06,3356.9900000000002 złotych,KADRY,Fałsz
Wacława,Nowakowska,lo/224464/2018,2018-07-08,4422.6 PLN,LOGISTYKA,Fałsz
SABINA ,PIETRZAK,KA/806484/2013 ,2013-06-14,4753.881 zł  ,KADRY,MA
Tomasz,Urbański,KS/951922/2018,2018-10-16,"7 387,6 zł",KSIĘGOWOŚĆ,MA
Grzegorz,Sikorski,MA/525509/2015,2015-03-26,"4 005,6000000000004 PLN",MARKETING,FAŁSZ
WALDEMAR,Szulc,LO/462542/2011,2011-09-03,3246.75 zł ,LOGISTYKA,False
Mirosława,wróbel,sp/445335/2009,2009-10-03,5234.85 zł,SPRZEDAŻ,
Marcin,Kalinowski,ma/688396/2014  ,2014-02-19,4625.280000000001 złotych,MARKETING,1
Stefan,Kamiński,SP/608294/2012,2012-11-26,"5 516,115 złotych",SPRZEDAŻ,Tak
JUSTYNA,Jankowska,LO/973737/2017,2017/06/03,3983.8500000000004 PLN,LOGISTYKA,Fałsz
Waldemar,Michalak,CZ/462190/2011,2011-12-12,3611.4100000000003 ZŁ,CZYSTOŚĆ,true
Regina,Krawczyk,KA/398400/2011,2011/05/26,4008.3 PLN,KADRY,FAŁSZ
Zygmunt,Kołodziej,LO-216940-2013,2013/12/31,"4 314,6 PLN",LOGISTYKA,FAŁSZ
Danuta    ,Wojciechowska,KA-399180-2017,2017-01-04 ,4688.2385 pln   ,KADRY,1
Bronisław,Sokołowski,KS/411302/2016,2016-08-07 ,6172.0 złotych,KSIĘGOWOŚĆ,Fałsz
Zofia,Michalska ,cz/565474/2017 ,2017-10-31T00:00:00,2844.0 złotych,CZYSTOŚĆ,false
Emilia,Dudek,SP_768673_2010,2010/01/11,4359.3 złotych,SPRZEDAŻ,TAK
Ireneusz,Olszewski  ,LO_933605_2012,2012-10-07,"3 298,185000000001 zł",LOGISTYKA,MA
Wiktoria,Nowicka,MA/900026/2012 ,2012-10-07T00:00:00,"4 740,032 zł",MARKETING,MA
LUDWIKA,PIOTROWSKA,MA/452051/2018,2018-05-19T00:00:00,5013.12 PLN,MARKETING ,nie ma
Alojzy,Szewczyk,SP/498222/2016,2016-11-15,3277.5 złotych,SPRZEDAŻ,nie 
beata,Szewczyk,CZ/382541/2018,2018/08/27,2397.1 złotych,CZYSTOŚĆ,Nie
Lidia,,CZ/684371/2015 ,2015-07-04T00:00:00,2152.1 zł ,CZYSTOŚĆ ,Fałsz
Jan,MAZUR,ks/177292/2016,2016-06-18,5708.0 pln,KSIĘGOWOŚĆ ,NIE MA
Helena,nowakowska,LO/850006/2009 ,2009-11-22,4218.75 zł,LOGISTYKA,0
WITOLD,Pawlak,KA_480462_2014,2014/12/16,"4 210,265 ZŁ",KADRY,FAŁSZ  
Grzegorz,BĄK,MA/175480/2016,2016-08-07,4179.120000000001 zł,MARKETING,ma
artur ,Kamiński,ZA/371248/2011,2011/02/15,76550.0 zł,ZARZĄD,nie ma
Jacek,Nowicki,sp/170861/2018,2018-08-27,4979.700000000001 złotych,SPRZEDAŻ ,true
Aleksandra,Krawczyk,MA_979380_2012,2012-05-10T00:00:00 ,3952.0 zł,MARKETING,NIE  
Marian,Włodarczyk ,cz/568268/2009,2009-11-22T00:00:00,3273.6 ZŁ ,CZYSTOŚĆ,nie ma
,Nowakowska,MA_244870_2014,2014-10-27,"4 039,2000000000003 pln",MARKETING,
Alina,GRABOWSKA,sp/571328/2015,2015/03/26,4517.1 ZŁ,SPRZEDAŻ,NIE
Bogusława,WRÓBEL,ka/871360/2017 ,,4260.454000000001 pln,KADRY,MA
Władysława,Ostrowska  ,ka/167853/2010,2010-04-21T00:00:00,3929.1725 zł,KADRY,true
Alfred,Lis,MA/684888/2011,2011-02-15,5436.8 zł,MARKETING,Nie
Włodzimierz,WOJCIECHOWSKI,lo/131090/2015,2015-10-12T00:00:00,4366.575000000001 PLN,LOGISTYKA,nie ma
